ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,RiskScore,LoanApproved
2036-01-14,36,34698,603,Self-Employed,High School,17,22114,72,Married,0.0,Rent,581.0,0.0961847595947729,3,1,0.1787175373168271,0,Debt Consolidation,0,38,14,2536,932,41604,6162,2891.5,0.7813432461747539,5.0,35442,0.235614,0.2785407783693461,634.9935748391629,0.4205407486907013,50.0,0
2065-12-23,60,42991,667,Employed,Master,37,16330,24,Married,3.0,Mortgage,370.0,0.566979533712925,2,2,0.083323598629269,0,Education,0,20,20,4627,214,13200,12648,3582.583333333333,0.8389927820283222,5.0,4409,0.15783,0.1434297026590032,786.6988301739661,0.3228672504032842,36.8,1
2018-07-28,46,49839,558,Employed,Associate,28,34869,108,Single,3.0,Rent,565.0,0.2884886563663097,1,1,0.2604730757857563,1,Auto,0,26,20,15200,651,15851,29182,2076.625,0.9087468170605876,5.0,5439,0.3008689999999999,0.3424608063374542,1045.1508480046432,0.3876845477649174,65.0,0
2043-01-06,37,18626,577,Employed,Doctorate,16,59158,84,Married,,Mortgage,651.0,0.3382010722613111,1,2,0.2815588294477462,0,Auto,1,24,10,6030,6182,12212,37679,1552.1666666666667,0.7315262735832774,3.0,1030,0.295658,0.2495027211852637,1495.505366617754,1.3829090733068314,60.0,0
2035-07-30,37,42312,552,Employed,High School,15,10837,96,Single,,Own,512.0,0.423184211952335,2,0,0.4494876907530615,1,Auto,0,26,27,998,2348,71655,35038,1763.0,0.8378390189425731,8.0,36617,0.269837,0.2932433955305766,293.7570444975656,0.2285187307140004,70.0,0
2059-01-01,35,68981,555,Self-Employed,Bachelor,16,62879,36,Married,0.0,Rent,402.0,0.3005043124236184,2,0,0.1575984923962608,0,Auto,0,23,29,3039,316,96216,17125,5748.416666666667,0.9356254397774788,6.0,79091,0.270379,0.2598223186041838,2532.8388137849533,0.5105473357217123,51.0,0
2022-10-15,42,48516,589,Employed,High School,17,20947,60,Single,0.0,Own,660.0,0.3237748334687477,3,0,0.4256003585277568,0,Education,1,28,16,977,1293,117508,60832,4043.0,0.857680137472593,4.0,56676,0.231447,0.2221145692919094,581.0545667918421,0.3069637810516553,61.0,0
2051-04-21,40,45413,554,Employed,Bachelor,15,28201,60,Married,0.0,Own,352.0,0.222441222680387,4,2,0.2884757219978383,0,Debt Consolidation,1,27,3,12973,1201,346008,10995,3784.4166666666665,0.7750448895062622,2.0,335013,0.256201,0.290275595509794,895.6257012413348,0.3296745076276841,56.0,0
2037-11-25,42,31028,618,Employed,Bachelor,19,17656,24,Single,0.0,Other,477.0,0.3043280663231337,5,1,0.5418470953789052,0,Home,0,18,28,1407,2029,97643,46020,2585.6666666666665,0.6639406849115187,3.0,51623,0.183656,0.1661661963366537,869.7036329637789,0.5208342012235835,54.0,0
2057-11-08,19,81294,571,Unemployed,Bachelor,0,42562,60,Married,0.0,Other,537.0,0.1227758490828973,5,1,0.0159806062806431,0,Home,0,23,23,3445,3278,55817,5004,6774.5,0.6431756087443604,6.0,50813,0.262062,0.2454620805046351,1237.9531626269588,0.2620050428263279,49.0,0
2041-12-15,36,22803,568,Unemployed,High School,13,25626,48,Married,1.0,Mortgage,748.0,0.3666293985280451,3,2,0.3707554737805614,0,Home,0,17,20,702,577,32656,76444,1900.25,0.8288542258805704,,5083,0.236626,0.227772963771199,818.2273849460631,0.8242217523726157,59.0,0
2062-11-03,37,40034,550,Employed,Bachelor,18,9599,60,Married,0.0,Mortgage,327.0,0.4228548201547925,5,1,0.4976053692589999,0,Auto,0,26,11,7103,4024,56553,2957,3336.1666666666665,0.9549779719037568,5.0,53596,0.239599,0.2753308428477468,296.1746938552305,0.1867936335680363,56.0,0
2052-08-20,56,71003,638,Employed,High School,34,24368,36,Single,0.0,Rent,568.0,0.2020375842990191,3,2,0.1571522467983756,0,Home,1,22,1,10807,1595,13626,80600,5916.916666666667,0.9174149373034176,,5234,0.190368,0.162561379984449,859.7912465589151,0.2413066343493511,57.0,0
2067-01-12,48,42092,534,Employed,Bachelor,24,11886,24,Married,0.0,Mortgage,306.0,0.3677125606301361,3,1,0.4966884163909403,0,Home,0,31,6,474,5784,6258,71200,3507.6666666666665,0.7020216443084066,5.0,1071,0.219886,0.2151059396769778,613.7548749815378,0.2622127363816985,59.0,0
2035-08-10,32,100559,595,Self-Employed,Associate,6,14072,36,Divorced,0.0,Mortgage,743.0,0.283380729446094,3,3,0.0866660789218525,0,Auto,0,22,2,4115,673,15487,38915,8379.916666666666,0.8833021006081463,5.0,2958,0.201572,0.2133372492188615,532.5777996661335,0.1522184349087958,44.8,1
2049-03-06,49,19492,633,Employed,Bachelor,23,12175,36,Married,1.0,Mortgage,578.0,0.0305326428618178,5,1,0.2230523178250772,0,Auto,0,29,18,2148,1597,27427,40125,1624.3333333333333,0.8513848957180903,8.0,9099,0.180675,0.1882295722714209,445.19798358801125,0.6299187257878174,50.0,0
2027-01-16,42,117745,609,Employed,Bachelor,17,16686,24,Widowed,0.0,,310.0,0.1815615208499882,0,1,0.3474833884065026,0,Home,0,22,29,13764,1067,71251,30166,9812.083333333334,0.8806338396285249,3.0,41085,0.187186,0.1946992609514821,844.9327568788917,0.1177051516628876,39.2,1
2051-09-04,47,33329,640,Self-Employed,Master,28,29900,72,Single,2.0,Mortgage,428.0,0.3207755021331192,2,1,0.225107708653434,1,Home,0,24,9,4245,1291,30283,3184,2777.4166666666665,0.6971672532466763,5.0,27099,0.2249,0.2305025777607002,770.0234075514145,0.4313445015037047,66.0,0
2071-05-21,50,121299,601,Self-Employed,Bachelor,30,13638,36,Widowed,1.0,Other,813.0,0.0378069710789138,6,3,0.6795985858946277,0,Debt Consolidation,0,29,19,1192,1581,56400,14999,10108.25,0.7305682372010612,3.0,41401,0.198138,0.1944199904567226,502.967774379372,0.1301874977745279,44.0,1
2018-06-16,49,74085,653,Employed,Bachelor,27,36208,12,Married,2.0,Other,375.0,0.2610447149526503,3,0,0.5635651599936462,0,Debt Consolidation,0,32,28,2043,15912,70652,75471,6173.75,0.8407513173047919,,7553,0.174708,0.1710999384947515,3304.2319994015834,0.5959476816200175,52.0,0
2044-11-04,49,55522,579,Employed,Associate,24,24824,24,Married,0.0,Rent,498.0,0.1481825024742795,1,1,0.18218486758938,0,Other,0,16,7,1553,151,182637,14335,2313.4166666666665,0.8216554206947423,5.0,168302,0.2103239999999999,0.1733247318007266,1231.324137184822,0.3737597645296975,46.0,0
2033-09-20,28,29455,612,Employed,Master,8,41638,24,Divorced,2.0,Own,646.0,0.2745041771783595,3,0,0.3142604903407859,0,Debt Consolidation,0,26,7,832,1649,95588,9788,2454.583333333333,0.8391919940385827,9.0,85800,0.210638,0.2347680718255904,2190.588823900967,1.155629464838282,52.0,0
2036-07-27,40,34596,606,Employed,Bachelor,18,34828,84,Married,1.0,Mortgage,498.0,0.6171292322329118,1,2,0.2831644956272133,0,Home,0,25,7,2276,1614,136300,14091,2883.0,0.83364794275115,7.0,122209,0.256828,0.2363393131024973,851.3652143887616,0.4680420445330425,49.0,0
2064-01-28,54,90038,636,Employed,High School,31,18740,120,Married,2.0,Rent,320.0,0.3206499781887955,4,1,0.2019773397654035,0,Other,0,23,9,3949,1206,122820,134498,7503.166666666667,0.951874199617691,1.0,8040,0.25574,0.293837016655849,485.5105573609586,0.1073560795256614,49.0,0
2061-05-15,40,33835,622,Employed,High School,21,14432,36,Single,0.0,Mortgage,402.0,0.320135186732129,6,0,0.0690928053410854,0,Debt Consolidation,0,31,10,991,1392,38404,3258,2819.583333333333,0.6965318592312777,3.0,35146,0.188432,0.1816111180689087,522.918530597759,0.3280337628837921,48.0,0
2052-07-15,40,48928,618,Employed,Master,16,20269,48,Married,2.0,Mortgage,271.0,0.1562959260298106,1,2,0.6577220722224855,0,Education,0,37,21,3413,1465,55079,56265,4077.3333333333335,0.9433606316728969,8.0,9877,0.206269,0.1816636680857959,597.1653784507572,0.2129247985081974,44.0,1
2020-03-06,52,127045,648,Employed,Master,31,29195,48,Married,2.0,Rent,189.0,0.1877554811752314,1,0,0.0270293409010512,0,Education,0,28,26,4518,2533,20310,11659,10587.083333333334,0.9383812945122172,10.0,8651,0.200195,0.2057882953319184,897.4429387664694,0.1026196644118039,35.2,1
2062-07-17,36,64034,601,Employed,Associate,17,23181,72,Single,0.0,Rent,478.0,0.086686383722605,6,1,0.4287179936547737,0,Auto,0,24,27,8996,757,9753,7687,5336.166666666667,0.6141187974791681,4.0,2066,0.237681,0.2217059101796337,584.7983421621514,0.1991688806875381,52.0,0
2068-03-05,35,52001,516,Employed,High School,14,28502,48,Single,0.0,Mortgage,282.0,0.1774200071027566,2,0,0.149026316443364,0,Debt Consolidation,0,21,15,583,4388,125978,32015,4333.416666666667,0.6429345856706211,5.0,93963,0.265502,0.316646912368031,1054.0215995919282,0.3083067478529862,47.0,0
2064-04-11,39,34487,603,Employed,Associate,16,5959,36,Married,0.0,Rent,382.0,0.4278765524357253,2,1,0.2324818071971374,0,Home,0,25,26,2492,3663,38126,71764,2873.9166666666665,0.8823806367204446,4.0,3014,0.189459,0.2098235845897054,224.4517542118328,0.2110192550973408,51.0,0
2041-07-21,71,50209,666,Employed,High School,43,8782,48,Single,1.0,Mortgage,479.0,0.1499693822303343,3,0,0.3036441113954427,0,Home,0,26,15,11470,2228,41763,7082,4184.083333333333,0.7763260290318899,6.0,34681,0.170782,0.1898147744560678,262.4970095640194,0.1772185089280454,47.0,0
2042-03-25,48,67318,595,Self-Employed,High School,25,12372,48,Married,4.0,Rent,397.0,0.1373293334654461,4,0,0.1101250696271782,0,Debt Consolidation,0,24,24,4809,817,66422,38348,5609.833333333333,0.9638555637631036,9.0,28074,0.209872,0.193911611529029,372.4828241937747,0.1371667888280296,41.6,1
2050-12-30,53,44773,601,Employed,High School,30,9684,48,Divorced,1.0,Rent,396.0,0.4062189623630725,3,0,0.3177287321480628,0,Debt Consolidation,1,36,21,2212,6620,124266,6361,3731.0833333333335,0.7650532001014543,1.0,117905,0.204184,0.2450207999999999,318.4101472360043,0.191475258902286,55.0,0
2025-12-03,42,26836,613,Employed,Associate,20,22659,36,Married,0.0,Mortgage,322.0,0.3200446463603882,2,0,0.0921385409880371,0,Debt Consolidation,0,29,15,1608,3242,7138,11734,2236.333333333333,0.8484833460480594,4.0,2871,0.201159,0.1695636543451147,807.3631707639594,0.5050066347133518,49.0,0
2046-02-25,52,10000000,575,Employed,Bachelor,28,9260,48,Married,3.0,Mortgage,1150.0,0.1892424553547222,7,1,0.2539445387390699,0,Auto,0,18,15,2475,1238,16326,30022,4227.083333333333,0.888063954121112,5.0,10751,0.21676,0.2453786836617607,304.65307449896045,0.1720634489303847,40.0,1
2036-04-03,37,22854,612,Employed,Bachelor,13,16005,84,Single,0.0,Rent,346.0,0.4622783943906539,3,2,0.3665602873928523,0,Home,0,23,16,3194,1419,102360,3783,1904.5,0.8167565287183551,6.0,98577,0.235005,0.232407600414748,387.28694062349297,0.3850285852578067,52.0,0
2030-08-19,33,27428,535,Employed,Associate,9,"$13,015",36,Single,4.0,Mortgage,1213.0,0.2798651797170661,1,1,0.1180966048449427,0,Education,0,24,4,7327,893,29011,121166,2285.6666666666665,0.7202054326183079,5.0,2998,0.230515,0.2310538645829698,504.5221897786954,0.7514316128534472,55.0,0
2028-01-08,66,28158,637,Employed,High School,44,13757,36,Married,0.0,Other,473.0,0.2554537986772053,4,1,0.2683822724996333,0,Education,1,19,21,2940,2313,12416,54873,2346.5,0.7040445472640421,6.0,10436,0.180257,0.175284902608081,494.1005830377562,0.4121459974590906,57.0,0
2055-11-11,42,30861,610,Employed,High School,21,"$42,423",48,Married,1.0,Mortgage,464.0,0.3914203036051447,4,0,0.4857890955599714,0,Education,0,20,27,9270,4067,40445,19443,2571.75,0.7844108893295029,4.0,21002,0.232423,0.2022510930035601,1296.040816935093,0.6843747708506243,54.0,0
2026-10-24,31,35756,574,Self-Employed,Associate,8,14018,96,Divorced,1.0,Mortgage,439.0,0.3948796433649815,2,1,0.1091744664949357,0,Home,0,11,21,8282,5988,39360,29591,2979.6666666666665,0.7742059041678706,3.0,9769,0.262018,0.288658018255236,375.5383635294097,0.2733655991261023,54.0,0
2065-01-26,45,38658,594,Employed,Associate,18,23205,108,Single,0.0,,238.0,0.2889574678694825,2,0,0.4292413801813871,0,Education,0,32,16,9200,766,122953,16490,3221.5,0.8649388312950862,,106463,0.271205,0.314361894842075,647.5586299711701,0.2748901536461804,53.0,0
2042-04-13,40,59873,625,Employed,Bachelor,18,25159,96,Divorced,1.0,Rent,454.0,0.3347695465751528,5,0,0.1057504081121886,0,Other,1,29,19,2882,804,103374,6571,4989.416666666667,0.5537577018113418,7.0,96803,0.247659,0.1981272,524.2270110901426,0.1960603967244285,51.0,0
2018-05-20,25,139954,439,Unemployed,High School,3,40858,48,Single,0.0,Rent,293.0,0.1728898066948234,1,0,0.4489110385391811,0,Auto,0,28,22,427,1429,51633,5937,11662.833333333334,0.5887569424712554,2.0,45696,0.316358,0.3124454576901247,1500.8545233870482,0.1538094965534717,56.0,0
2040-03-15,44,75221,635,Employed,Associate,20,16281,84,Married,1.0,Mortgage,528.0,0.3527885870615266,3,1,0.3195876469490771,0,Home,0,23,5,3862,1340,32443,18759,6268.416666666667,0.663608873477597,4.0,13684,0.223781,0.2061277123608253,367.57018057301065,0.1428702379239325,53.0,0
2061-03-03,29,50048,504,Employed,High School,9,21849,60,Single,0.0,Rent,797.0,0.130018955603726,6,1,0.4190811448810594,0,Education,0,16,27,6516,15828,269044,13474,4170.666666666667,0.8611320402357502,5.0,255570,0.274849,0.3230868812750048,738.1835140559596,0.3680906763241591,49.0,0
2054-03-07,33,17040,643,Employed,Master,11,16848,60,Single,1.0,Own,637.0,0.3146466025169174,4,1,0.3082077307050831,0,Education,0,25,18,8580,2937,31111,37643,1420.0,0.7767242540429363,4.0,1038,0.200348,0.197806385485549,444.315044206794,0.7614894677512634,53.0,0
2022-12-31,45,77023,602,Employed,Bachelor,20,35974,48,Married,0.0,Mortgage,1102.0,0.3473297185616468,4,0,0.1937659106555524,0,Auto,0,21,27,4584,1654,82819,29708,6418.583333333333,0.5757676098976418,8.0,53111,0.229974,0.2360924124756487,1165.060691148209,0.3532026575669412,45.0,0
2021-05-20,59,31448,677,Unemployed,Doctorate,37,18725,36,Single,0.0,Mortgage,516.0,0.3529679103479515,3,0,0.2689506868351988,0,Other,0,31,15,3685,1376,106183,31263,2620.6666666666665,0.7933863207750659,7.0,74920,0.1652249999999999,0.1598834249503491,658.207680018505,0.4480568608567178,48.0,0
2020-09-13,58,18225,617,Employed,High School,35,25829,60,Single,3.0,Other,937.0,0.1545989952011987,0,0,0.3768273233739539,0,Other,0,27,1,2885,772,18316,4856,1518.75,0.6962539604465638,10.0,13460,0.222329,0.244184457904622,749.3344234272647,1.1103436532854418,56.0,0
2030-03-19,54,15885,557,Employed,High School,30,29784,60,Married,1.0,Mortgage,434.0,0.0258787700609099,2,0,0.4777407888987575,0,Auto,0,29,17,13189,3691,271372,51961,1323.75,0.8098525309086113,4.0,219411,0.256284,0.2593363128116334,890.5770601664964,1.000624785772613,53.0,0
2023-10-10,36,26023,385,Employed,High School,15,31592,96,Single,,Other,239.0,0.3213859374494489,6,3,0.1037761206823132,0,Home,0,14,22,5658,1020,297037,46933,2168.583333333333,0.7714231925728601,3.0,250104,0.374092,0.3666096146727002,1022.019528608933,0.5814946141223992,46.0,0
2065-03-30,47,30812,538,Employed,Bachelor,24,19900,60,Single,1.0,Rent,167.0,0.2682990266867114,0,1,0.1897186237264111,0,Debt Consolidation,0,26,19,2089,1419,58230,60901,2567.6666666666665,0.8765995089644167,8.0,1127,0.2559,0.2638252132435025,600.3301609841486,0.2988433704988246,51.0,0
2053-02-01,32,48443,615,Employed,Associate,12,45130,96,Divorced,2.0,Mortgage,426.0,0.0776194733117454,5,2,0.2933940711346096,0,Auto,0,25,19,1921,2813,14180,13162,4036.9166666666665,0.2761001658898395,2.0,1018,0.27263,0.3015496591884103,1249.4134219999114,0.4150230387052606,49.0,0
2065-07-13,28,52839,534,Self-Employed,Master,5,18681,72,Single,0.0,Rent,369.0,0.1632948065393201,2,0,0.3313666065805885,0,Auto,0,19,16,476,1003,15611,181910,2201.625,0.8212989690340958,4.0,5593,0.266681,0.3028336568002537,565.4193178871508,0.2122112798244821,56.0,0
2064-03-13,56,66147,569,Employed,High School,35,24173,12,Single,0.0,Other,628.0,0.2929535460070146,2,4,0.4464160526978706,0,Debt Consolidation,0,28,5,2891,477,7716,46045,5512.25,0.7973568046169853,5.0,2524,0.204673,0.2456076,2292.354134097508,0.5297934843480444,58.0,0
2053-07-20,49,130485,473,Employed,Bachelor,27,14811,36,Single,3.0,Mortgage,390.0,0.4603398317746457,3,1,0.3908037111718054,0,Other,0,25,13,2074,6656,397434,57097,10873.75,0.9814880175964628,8.0,340337,0.2633109999999999,0.2577750076086874,594.9903016266264,0.0905842328200139,37.6,1
2062-05-17,34,137278,602,Employed,Master,9,27374,48,Married,0.0,Mortgage,229.0,0.2898584679503272,3,5,0.1977847253405903,0,Auto,0,19,13,565,772,143178,39961,11439.833333333334,0.9245378443787312,6.0,103217,0.221374,0.2255959609627958,870.785092830799,0.0961364611516017,32.800000000000004,1
2026-12-12,35,41254,564,Employed,High School,11,12815,60,Married,2.0,Own,351.0,0.4338505004809568,6,3,0.2857826597240878,0,Auto,0,32,10,1200,1199,35359,1794,3437.833333333333,0.8104632781620895,2.0,33565,0.235815,0.2382496362614957,367.36065757876304,0.2089573833069558,54.0,0
2063-05-24,65,36047,477,Employed,High School,45,56907,24,Married,4.0,Rent,1564.0,0.3275390582414577,1,3,0.2085417758790667,0,Education,0,30,25,964,4740,18979,2484,3003.9166666666665,0.9136144946333732,5.0,16495,0.293407,0.2688161713700864,3091.2013854912216,1.5497105619301097,53.0,0
2040-12-24,35,63649,618,Employed,Master,11,37814,72,Married,1.0,Other,525.0,0.2750936027580488,2,1,0.0922319577204561,0,Home,0,20,7,3110,3108,24213,2027,5304.083333333333,0.6848249643719853,3.0,22186,0.243814,0.2055019342433319,917.8522196851676,0.2720266875555313,48.0,0
2024-08-10,28,97102,627,Self-Employed,Doctorate,7,35997,84,Married,0.0,Mortgage,492.0,0.1380784411226631,7,3,0.2102077713933683,0,Debt Consolidation,0,25,27,2392,2677,166627,12339,8091.833333333333,0.6597893710624536,10.0,154288,0.247497,0.2411419354697301,890.8558247853648,0.1708952431198572,36.8,1
2051-09-10,31,63225,525,Employed,Associate,9,"$11,779",72,Married,4.0,Rent,500.0,0.2886246138777535,1,0,0.1520982095913721,0,Home,0,30,10,1830,800,64084,218251,5268.75,0.8340951633075124,6.0,6473,0.264279,0.2395586811641134,309.7882508825241,0.1536964651734328,50.0,0
2041-05-13,56,46476,587,Employed,Bachelor,32,25732,24,Married,3.0,Rent,695.0,0.0390071416978329,7,3,0.3575103910634004,0,Debt Consolidation,0,30,29,7263,617,11219,20385,3873.0,0.69218502303507,6.0,7089,0.207232,0.2288350930893413,1346.1821759222837,0.5270287053762673,54.0,0
2072-04-01,28,66467,554,Employed,Bachelor,3,31208,96,Divorced,0.0,Rent,316.0,0.0831903781618804,1,2,0.1488782834145616,0,Auto,0,26,13,6292,3061,21783,1642,5538.916666666667,0.6942999989998548,10.0,20141,0.289208,0.3262352562999064,918.3635537632852,0.2228528840651665,49.0,0
2066-04-27,54,26424,542,Employed,Master,31,53427,60,Married,4.0,Mortgage,292.0,0.0702246003137198,2,0,0.1592012332617431,0,Education,0,24,12,3156,2427,55602,70296,2202.0,0.7237516099923459,10.0,7634,0.287427,0.2926935636375911,1704.644689371722,0.906741457480346,51.0,0
2042-10-19,38,94708,614,Employed,Master,17,27693,108,Divorced,1.0,Rent,289.0,0.3825052610842027,2,3,0.4474511958105388,0,Debt Consolidation,1,22,5,6394,5383,237582,227958,7892.333333333333,0.9547956737604678,4.0,9624,0.2656929999999999,0.3080159418168456,760.0392055316424,0.1329187657471355,60.0,0
2070-11-16,21,26525,586,Employed,Associate,0,17022,24,Married,0.0,Rent,104.0,0.2615538001191886,4,0,0.177757730973515,0,Education,1,21,16,4173,3733,121423,10882,2210.4166666666665,0.8967935998838598,11.0,110541,0.199022,0.2363898541310931,896.9076212768457,0.4528140039706748,54.0,0
2027-04-04,65,66775,571,Self-Employed,High School,44,12703,48,Widowed,0.0,Mortgage,305.0,0.4578567893258664,6,0,0.1382655724232165,0,Home,0,21,26,1125,1336,49712,4319,5564.583333333333,0.9033083300551626,,45393,0.222203,0.2289983073707778,406.45300262854494,0.127853778083752,43.2,1
2033-04-12,62,76809,653,Employed,Master,41,13695,60,Divorced,2.0,Mortgage,728.0,0.6221706799730167,4,0,0.2186635624801207,0,Home,0,23,24,1377,1169,113957,7534,6400.75,0.5980605533798532,,106423,0.192195,0.1594433170477475,332.6308520974772,0.1657041521848966,35.2,1
2070-03-05,34,34476,630,,Master,11,11433,72,Married,3.0,Other,388.0,0.3945182467677262,6,0,0.1084490191648763,1,Other,0,26,26,6458,729,23586,38626,2873.0,0.7976261899106137,5.0,4425,0.211433,0.2090346687331655,279.8729337040498,0.23246534413646,63.0,0
2054-11-12,43,25076,452,Employed,Associate,17,11147,48,Married,4.0,Mortgage,791.0,0.0885490567466593,2,1,0.3712741272160297,0,Home,0,22,3,3421,4513,15807,3478,2089.6666666666665,0.7015544744483347,,12329,0.280147,0.2671751347353609,380.3604852952722,0.5605489640908944,58.0,0
2050-09-06,49,58511,546,Employed,High School,28,45773,72,Married,3.0,Mortgage,208.0,0.4783439127955262,2,0,0.2001506372799859,0,Education,0,16,12,2412,6053,27354,17641,4875.916666666667,0.9089115627057538,5.0,9713,0.287773,0.2639957264175867,1272.59490140148,0.30365467718579,53.0,0
